name,team,bye,fpts,passAtt,passCmp,passYds,passTds,passInt,pass2pt,rushAtt,rushYds,rushTd,rush2pt,rcvRec,rcvYds,rcvTds,rcv2pt,fumLost,fumTd
Reggie Wayne,Ind,10,83,0,0,0,0,0,0,0,0,0,0,64,779,2,0,1,0
Brandin Cooks,NO,6,80,0,0,0,0,0,0,7,73,1,0,53,550,3,0,0,0
Jarius Wright,Min,10,71,0,0,0,0,0,0,5,71,0,0,42,588,2,0,0,0
Markus Wheaton,Pit,12,71,0,0,0,0,0,0,4,19,0,0,53,644,2,0,0,0
Nate Washington,Ten,9,71,0,0,0,0,0,0,0,0,0,0,40,647,2,0,0,0
Percy Harvin,NYJ,11,70,0,0,0,0,0,0,33,202,1,0,51,483,1,0,1,0
Dwayne Bowe,KC,6,69,0,0,0,0,0,0,0,0,0,0,60,754,0,0,0,0
Allen Robinson,Jax,11,65,0,0,0,0,0,0,0,0,0,0,48,548,2,1,0,0
Riley Cooper,Phi,7,65,0,0,0,0,0,0,0,0,0,0,55,577,3,0,1,0
Harry Douglas,Atl,9,64,0,0,0,0,0,0,0,0,0,0,51,556,2,1,0,0
Miles Austin,Cle,4,64,0,0,0,0,0,0,0,0,0,0,47,568,2,0,0,0
Taylor Gabriel,Cle,4,63,0,0,0,0,0,0,4,10,0,0,36,621,1,0,0,0
Cecil Shorts,Jax,11,61,2,2,32,1,0,0,0,0,0,0,53,557,1,0,1,0
Justin Hunter,Ten,9,61,0,0,0,0,0,0,0,0,0,0,28,498,3,0,0,0
Tim Wright,NE,10,59,0,0,0,0,0,0,1,-2,0,0,26,259,6,0,0,0
Hakeem Nicks,Ind,10,59,0,0,0,0,0,0,0,0,0,0,38,405,4,0,0,0
Chris Hogan,Buf,9,59,0,0,0,0,0,0,0,0,0,0,41,426,4,0,2,0
Jerricho Cotchery,Car,12,59,0,0,0,0,0,0,0,0,0,0,48,580,1,1,0,0
Cole Beasley,Dal,11,59,0,0,0,0,0,0,0,0,0,0,37,420,4,0,2,0
Davante Adams,GB,9,58,0,0,0,0,0,0,0,0,0,0,38,446,3,0,0,0
Charles Johnson,Min,10,57,0,0,0,0,0,0,1,-11,0,0,31,475,2,1,0,0
Donte Moncrief,Ind,10,56,0,0,0,0,0,0,4,17,0,0,32,444,3,0,0,0
Stevie Johnson,SF,8,56,0,0,0,0,0,0,0,0,0,0,35,435,3,0,0,0
Jermaine Kearse,Sea,0,54,1,1,17,0,0,0,2,15,0,0,38,537,1,0,0,0
Wes Welker,Den,4,53,0,0,0,0,0,0,0,0,0,0,49,464,2,0,0,0
Brian Quick,Stl,4,53,0,0,0,0,0,0,0,0,0,0,25,375,3,0,0,0
Brian Hartline,Mia,5,53,0,0,0,0,0,0,0,0,0,0,39,474,2,0,0,0
Cordarrelle Patterson,Min,10,52,0,0,0,0,0,0,10,117,1,0,33,384,1,0,1,0
Andre Roberts,Was,10,48,0,0,0,0,0,0,2,21,0,0,36,453,2,0,2,0
Jeremy Kerley,NYJ,11,48,1,0,0,0,0,0,4,86,0,0,38,409,1,0,0,0
Tavon Austin,Stl,4,48,0,0,0,0,0,0,36,224,2,0,31,242,0,0,0,0
Niles Paul,Was,10,46,0,0,0,0,0,0,0,0,0,0,39,507,1,0,1,0
Louis Murphy,TB,7,46,0,0,0,0,0,0,0,0,0,0,31,380,2,0,0,0
Stedman Bailey,Stl,4,46,0,0,0,0,0,0,1,13,0,0,30,435,1,0,0,0
Preston Parker,NYG,8,45,0,0,0,0,0,0,0,0,0,0,36,418,2,0,1,0
Travis Benjamin,Cle,4,45,0,0,0,0,0,0,3,11,0,0,18,314,3,0,0,0
Philly Brown,Car,12,44,0,0,0,0,0,0,8,95,0,0,21,296,2,0,1,0
Marqise Lee,Jax,11,43,0,0,0,0,0,0,3,9,0,0,37,422,1,0,0,0
Kamar Aiken,Bal,11,41,0,0,0,0,0,0,0,0,0,0,24,267,3,0,0,0
Jeff Cumberland,NYJ,11,40,0,0,0,0,0,0,0,0,0,0,23,247,3,0,0,0
Victor Cruz,NYG,8,37,0,0,0,0,0,0,0,0,0,0,23,337,1,0,0,0
Damaris Johnson,Hou,10,36,0,0,0,0,0,0,5,19,0,0,31,331,1,0,0,0
Brice Butler,Oak,5,36,0,0,0,0,0,0,0,0,0,0,21,280,2,0,0,0
Jason Avant,KC,6,35,0,0,0,0,0,0,1,1,0,0,34,353,1,0,0,0
