name,team,bye,fpts,passAtt,passCmp,passYds,passTds,passInt,pass2pt,rushAtt,rushYds,rushTd,rush2pt,rcvRec,rcvYds,rcvTds,rcv2pt,fumLost,fumTd
Emmanuel Sanders,Pit,5,105,0,0,0,0,0,0,1,25,0,1,67,740,6,0,0,0
Eddie Royal,SD,8,105,0,0,0,0,0,0,3,21,0,0,47,631,8,0,1,0
Nate Washington,Ten,8,104,0,0,0,0,0,0,0,0,0,0,58,919,3,0,0,0
Doug Baldwin,Sea,12,101,0,0,0,0,0,0,2,6,0,0,50,778,5,0,0,0
Terrance Williams,Dal,11,98,0,0,0,0,0,0,3,4,0,0,44,736,5,1,2,0
Greg Jennings,Min,5,97,0,0,0,0,0,0,0,0,0,0,68,804,4,0,0,0
Cordarrelle Patterson,Min,5,95,0,0,0,0,0,0,12,158,3,0,45,469,4,0,0,0
Denarius Moore,Oak,7,95,0,0,0,0,0,0,0,0,0,0,46,695,5,0,0,0
Steve Smith,Car,4,94,0,0,0,0,0,0,0,0,0,0,64,745,4,0,0,0
Cecil Shorts,Jax,9,93,0,0,0,0,0,0,0,0,0,0,66,777,3,0,0,0
Marlon Brown,Bal,8,93,0,0,0,0,0,0,1,-2,0,0,49,524,7,1,0,0
Rueben Randle,NYG,9,92,0,0,0,0,0,0,0,0,0,0,41,611,6,0,1,0
James Jones,GB,4,92,0,0,0,0,0,0,0,0,0,0,59,817,3,0,1,0
Dwayne Bowe,KC,10,90,0,0,0,0,0,0,0,0,0,0,57,673,5,0,0,0
Kenny Stills,NO,7,88,0,0,0,0,0,0,3,10,0,0,32,641,5,0,0,0
Brandon LaFell,Car,4,86,0,0,0,0,0,0,2,15,0,0,49,627,5,0,0,0
Hakeem Nicks,NYG,9,85,0,0,0,0,0,0,0,0,0,0,56,896,0,0,0,0
Roddy White,Atl,6,83,0,0,0,0,0,0,0,0,0,0,63,711,3,0,1,0
DeAndre Hopkins,Hou,8,82,0,0,0,0,0,0,0,0,0,0,52,802,2,0,1,0
Ted Ginn Jr.,Car,4,82,0,0,0,0,0,0,4,29,0,0,36,556,5,0,0,0
Jarrett Boykin,GB,4,82,0,0,0,0,0,0,0,0,0,0,49,681,3,0,0,0
Tim Wright,TB,5,80,0,0,0,0,0,0,1,2,0,0,54,571,5,0,0,0
Tavon Austin,Stl,11,76,1,0,0,0,0,0,9,151,1,0,40,418,4,0,1,0
Stevie Johnson,Buf,12,74,0,0,0,0,0,0,1,10,0,0,52,597,3,1,1,0
Robert Woods,Buf,12,73,0,0,0,0,0,0,2,16,0,0,40,587,3,1,0,0
Aaron Dobson,NE,10,72,0,0,0,0,0,0,0,0,0,0,37,519,4,0,0,0
Randall Cobb,GB,4,71,0,0,0,0,0,0,4,78,0,0,31,433,4,0,0,0
Jerome Simpson,Min,5,70,0,0,0,0,0,0,0,0,0,0,48,726,1,0,0,0
Marcel Reece,Oak,7,70,1,1,22,0,0,0,46,218,2,0,32,331,2,0,0,0
Danny Amendola,NE,10,70,0,0,0,0,0,0,1,1,0,0,54,633,2,0,0,0
Kenbrell Thompkins,NE,10,66,0,0,0,0,0,0,0,0,0,0,32,466,4,0,0,0
Julio Jones,Atl,6,66,0,0,0,0,0,0,1,7,0,0,41,580,2,0,1,0
Donnie Avery,KC,10,66,0,0,0,0,0,0,2,6,0,0,40,596,2,0,1,0
Jeremy Kerley,NYJ,10,65,1,0,0,0,0,0,4,11,0,0,43,523,3,0,0,0
Tiquan Underwood,TB,5,63,0,0,0,0,0,0,0,0,0,0,24,440,4,0,0,0
Reggie Wayne,Ind,8,61,0,0,0,0,0,0,1,5,0,0,38,503,2,1,0,0
Jeff Cumberland,NYJ,10,58,0,0,0,0,0,0,0,0,0,0,26,398,4,0,0,0
Jarius Wright,Min,5,57,0,0,0,0,0,0,0,0,0,0,26,434,3,0,0,0
Austin Pettis,Stl,11,57,0,0,0,0,0,0,0,0,0,0,38,399,4,0,0,0
Ace Sanders,Jax,9,55,1,1,21,1,0,0,2,4,0,0,51,484,1,0,0,0
Justin Hunter,Ten,8,55,0,0,0,0,0,0,0,0,0,0,18,354,4,0,0,0
Kris Durham,Det,9,55,0,0,0,0,0,0,0,0,0,0,38,490,2,0,1,0
Santana Moss,Was,5,53,0,0,0,0,0,0,3,25,0,0,42,452,2,0,2,0
Rishard Matthews,Mia,6,53,0,0,0,0,0,0,0,0,0,0,41,448,2,0,0,0
Jacoby Jones,Bal,8,53,0,0,0,0,0,0,2,0,0,0,37,455,2,0,0,0
Lance Moore,NO,7,52,0,0,0,0,0,0,0,0,0,0,37,457,2,0,1,0
Jerrel Jernigan,NYG,9,52,0,0,0,0,0,0,2,57,1,0,29,329,2,0,1,0
Mike Brown,Jax,9,52,0,0,0,0,0,0,0,0,0,0,32,446,2,0,1,0
Mohamed Sanu,Cin,12,51,1,1,25,0,0,0,4,16,0,0,47,455,2,0,1,0
Andre Roberts,Ari,9,51,0,0,0,0,0,0,0,0,0,0,43,471,2,0,0,0
Jermaine Kearse,Sea,12,51,0,0,0,0,0,0,0,0,0,0,22,346,4,0,1,0
Leonard Hankerson,Was,5,51,0,0,0,0,0,0,0,0,0,0,30,375,3,0,0,0
Chris Givens,Stl,11,51,0,0,0,0,0,0,3,8,0,0,34,569,0,0,1,0
David Nelson,NYJ,10,50,0,0,0,0,0,0,0,0,0,0,36,423,2,0,0,0
Greg Little,Cle,10,50,0,0,0,0,0,0,0,0,0,0,41,465,2,0,0,0
Jason Avant,Phi,12,50,0,0,0,0,0,0,0,0,0,0,38,447,2,0,1,0
Santonio Holmes,NYJ,10,49,0,0,0,0,0,0,0,0,0,0,23,456,1,0,0,0
Brandon Gibson,Mia,6,48,0,0,0,0,0,0,0,0,0,0,30,326,3,0,0,0
Nate Burleson,Det,9,48,0,0,0,0,0,0,2,-8,0,0,39,461,1,0,0,0
Vincent Brown,SD,8,47,0,0,0,0,0,0,0,0,0,0,41,472,1,0,0,0
Andre Holmes,Oak,7,46,0,0,0,0,0,0,0,0,0,0,25,431,1,0,0,0
Justin Blackmon,Jax,9,46,0,0,0,0,0,0,1,-1,0,0,29,415,1,0,0,0
Aldrick Robinson,Was,5,45,0,0,0,0,0,0,3,-4,0,0,18,365,2,0,0,0
Marquise Goodwin,Buf,12,44,0,0,0,0,0,0,3,13,0,0,17,283,3,0,1,0
Earl Bennett,Chi,8,44,0,0,0,0,0,0,0,0,0,0,32,243,4,1,0,0
T.J. Graham,Buf,12,43,0,0,0,0,0,0,4,14,0,0,23,361,2,0,1,0
Davone Bess,Cle,10,42,0,0,0,0,0,0,0,0,0,0,42,362,2,1,1,0
