29930,20,RB,Brandon Burks,NYJ
29939,1,RB,Tani Tupou,Atl
29951,16,RB,C.J. Ham,Min
29993,29,RB,Jalen Simmons,Car
30000,13,RB,Jalen Richard,Oak
30016,20,RB,Romar Morris,NYJ
30061,11,RB,Troymaine Pope,Ind
30082,27,RB,Blake Sims,TB
30085,19,RB,Jacob Huesman,NYG
30087,27,RB,Quayvon Hicks,TB
30097,19,RB,Daryl Virgies,NYG
30117,30,RB,Leonard Fournette,Jax
30121,29,RB,Christian McCaffrey,Car
30154,16,RB,Dalvin Cook,Min
30161,4,RB,Joe Mixon,Cin
30180,18,RB,Alvin Kamara,NO
30199,12,RB,Kareem Hunt,KC
30202,34,RB,D'Onta Foreman,Hou
30218,23,RB,James Conner,Pit
30227,28,RB,Samaje Perine,Was
30232,3,RB,Tarik Cohen,Chi
30234,25,RB,Joe Williams,SF
30245,21,RB,Donnel Pumphrey,Phi
30247,9,RB,Jamaal Williams,GB
30253,19,RB,Wayne Gallman,NYG
30256,11,RB,Marlon Mack,Ind
30269,4,RB,Brian Hill,Cin
30275,25,RB,Jeremy McNichols,SF
30292,22,RB,T.J. Logan,Ari
30295,9,RB,Aaron Jones,GB
30301,20,RB,Elijah McGuire,NYJ
30305,29,RB,Alex Armah,Car
30318,14,RB,Sam Rogers,LAR
30319,7,RB,De'Angelo Henderson,Den
30351,9,RB,Devante Mays,GB
30353,30,RB,Marquez Williams,Jax
30354,13,RB,Elijah Hood,Oak
30355,10,RB,Khalfani Muhammad,Ten
30362,26,RB,Chris Carson,Sea
30365,5,RB,Matthew Dayes,Cle
30370,14,RB,Justin Davis,LAR
30390,23,RB,Rushel Shell III,Pit
30398,30,RB,Tim Cook,Jax
30403,30,RB,I'Tavius Mathers,Jax
30416,18,RB,John Robinson-Woodgett,NO
30423,24,RB,Austin Ekeler,LAC
30439,16,RB,Terrell Newby,Min
30463,1,RB,Tyler Renew,Atl
30496,22,RB,James Summers,Ari
30516,3,RB,Taquan Mizzell,Chi
30517,33,RB,Ricky Ortiz,Bal
30522,11,RB,Dalton Crossan,Ind
30533,10,RB,Brandon Radcliff,Ten
30552,25,RB,Matt Breida,SF
30580,4,RB,Darrin Laufasa,Cin
30587,4,RB,Jarveon Williams,Cin
30588,7,RB,Stanley Williams,Den
30595,2,RB,Jordan Johnson,Buf
30618,9,RB,Kalif Phillips,GB
30650,15,RB,De'Veon Smith,Mia
30658,28,RB,LeShun Daniels Jr.,Was
30696,9,RB,William Stanback,GB
30703,12,RB,Devine Redding,KC
30707,21,RB,Corey Clement,Phi
30717,3,RB,Joel Bouagnon,Chi
30728,3,RB,Freddie Stevenson,Chi
30739,19,RB,Shane Smith,NYG
30751,20,RB,Akeem Judd,NYJ
30757,20,RB,Algernon Brown,NYJ
30768,8,RB,Tion Green,Det
30790,20,RB,Jahad Thomas,NYJ
30851,19,RB,Khalid Abdullah,NYG
30860,34,RB,Dare Ogunbowale,Hou
30866,11,RB,De'Mard Llorens,Ind
30873,14,RB,Lenard Tillery,LAR
30877,10,RB,Joe Bacci,Ten
30915,18,RB,Darius Victor,NO
30918,5,RB,Josh Rounds,Cle
