29399,12,WR,Tyreek Hill,KC
29406,5,WR,Rashard Higgins,Cle
29414,16,WR,Moritz Boehringer,Min
29416,28,WR,Keenan Reynolds,Was
29420,15,WR,Jakeem Grant,Mia
29426,15,WR,Kolby Listenbee,Mia
29433,4,WR,Cody Core,Cin
29440,14,WR,Michael Thomas,LAR
29447,25,WR,Aaron Burbridge,SF
29459,12,WR,Devin Lucien,KC
29463,17,WR,Demarcus Ayers,NE
29464,3,WR,Daniel Braverman,Chi
29472,1,WR,Devin Fuller,Atl
29475,20,WR,Charone Peake,NYJ
29477,26,WR,Kenny Lawler Jr.,Sea
29496,19,WR,Canaan Severin,NYG
29502,29,WR,Keyarris Garrett,Car
29512,30,WR,Jamal Robinson,Jax
29521,29,WR,Jamaal Jones,Car
29533,21,WR,Dom Williams,Phi
29592,8,WR,Dez Stewart,Det
29602,34,WR,Marcus Leak,Hou
29605,10,WR,Mekale McKay,Ten
29609,11,WR,Chester Rogers,Ind
29612,11,WR,Tevaun Smith,Ind
29618,29,WR,Mose Frazier,Car
29631,19,WR,Kalif Raymond,NYG
29638,28,WR,Maurice Harris,Was
29678,21,WR,Marcus Johnson,Phi
29679,16,WR,Cayleb Jones,Min
29682,7,WR,Hunter Sharp,Den
29686,21,WR,Paul Turner,Phi
29690,28,WR,Reggie Diggs,Was
29697,11,WR,Valdez Showers,Ind
29703,4,WR,Alex Erickson,Cin
29710,4,WR,Alonzo Russell,Cin
29719,9,WR,Geronimo Allison,GB
29730,14,WR,Paul McRoberts,LAR
29733,14,WR,Marquez North,LAR
29743,3,WR,Nelson Spruce,Chi
29772,8,WR,Jace Billingsley,Det
29775,5,WR,Bryce Treggs,Cle
29785,20,WR,Robby Anderson,NYJ
29791,20,WR,Jalin Marshall,NYJ
29795,12,WR,Tevin Jones,KC
29803,5,WR,Richard Mullaney,Cle
29819,34,WR,Wendall Williams,Hou
29825,26,WR,Tanner McEvoy,Sea
29836,15,WR,Rashawn Scott,Mia
29837,14,WR,Brandon Shippen,LAR
29854,18,WR,Tommylee Lewis,NO
29855,19,WR,Roger Lewis,NYG
29861,17,WR,K.J. Maye,NE
29865,18,WR,Jordan Williams-Lambert,NO
29868,19,WR,Darius Powe,NYG
29883,15,WR,Mitch Mathews,Mia
29888,4,WR,Chris Brown,Cin
29891,19,WR,Ed Eagan,NYG
29893,8,WR,Andy Jones,Det
29904,23,WR,Marcus Tucker,Pit
29905,22,WR,Chris Hubert,Ari
29953,11,WR,K.J. Brent,Ind
29958,13,WR,Johnny Holton,Oak
29961,9,WR,Max McCaffrey,GB
29978,30,WR,Jaydon Mickens,Jax
30002,18,WR,Jake Lampman,NO
30019,19,WR,Marquis Bundy,NYG
30023,1,WR,Marvin Hall,Atl
30044,21,WR,David Watford,Phi
30045,28,WR,Kendal Thompson,Was
30047,11,WR,Harvey Binford,Ind
30110,1,WR,Garrett Scantling,Atl
30111,11,WR,Cyril Grayson,Ind
